review_id,order_id,customer_id,restaurant_id,courier_id,rating,language,review_text,review_date
1657,1657,440,21,98,5,en,Really happy with this order - Crème Brûlée was fresh and the courier kept us updated the whole way.,2024-02-17
1658,1658,55,9,29,4,en,"Fast delivery and the Diavola arrived perfectly hot. Great job Lowe, Ewing and Short! Delivery driver even called ahead, nice touch.",2023-03-01
1659,1659,263,13,100,4,en,"Best Diavola in the area, hands down. Gallegos, Taylor and West never disappoints.",2022-07-29
1660,1660,85,44,40,4,en,The Mushroom Swiss Burger from Whitaker-Paul was excellent and the courier was friendly and quick. Will order again!,2023-12-13
1661,1661,449,7,96,2,en,"Disappointed with Castaneda, Day and Weaver - the Diavola arrived cold and the order took much longer than promised.",2022-09-23
1662,1662,137,2,61,5,en,"Best Tagliatelle al Ragù in the area, hands down. Jackson, Walters and Michael never disappoints.",2023-08-08
1663,1663,61,36,11,5,en,"Fast delivery and the Falafel Bowl arrived perfectly hot. Great job Sanders LLC! Delivery driver even called ahead, nice touch.",2023-04-18
1664,1664,258,28,66,4,en,The Pepperoni from Combs-Stone was excellent and the courier was friendly and quick. Will order again!,2022-03-01
1665,1665,51,4,84,2,en,Disappointed with Howell Group - the Diavola arrived cold and the order took much longer than promised.,2024-03-14
1666,1666,151,13,52,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-10-16
1667,1667,253,34,56,4,en,"Five stars. Houston Inc nailed the Vegan Buddha Bowl again, still hot and packed carefully.",2024-01-19
1668,1668,113,8,7,1,en,Wrong items in the bag - we ordered order and got something else entirely. Refund requested.,2023-09-25
1669,1669,273,7,36,4,en,"Fast delivery and the Double Beef Burger arrived perfectly hot. Great job Castaneda, Day and Weaver! Delivery driver even called ahead, nice touch.",2024-08-27
1670,1670,202,7,29,2,en,"The Diavola from Castaneda, Day and Weaver was soggy by the time it got to us. Not ordering from here again.",2022-10-25
1671,1671,403,14,45,1,en,Disappointed with Jensen-Watkins - the order arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.,2022-11-14
1672,1672,2,7,24,2,en,"The Double Beef Burger from Castaneda, Day and Weaver was soggy by the time it got to us. Not ordering from here again.",2024-09-24
1673,1673,157,45,31,3,en,"Tran Group got the order right this time, Cheesecake was okay, packaging could be better.",2022-12-13
1674,1674,96,22,59,2,en,"The Tagliatelle al Ragù from Sanders, Smith and Smith was soggy by the time it got to us. Not ordering from here again.",2024-11-21
1675,1675,172,2,23,5,en,"Best Tagliatelle al Ragù in the area, hands down. Jackson, Walters and Michael never disappoints.",2024-08-23
1676,1676,390,1,77,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2024-12-01
1677,1677,448,16,61,1,en,"Disappointed with Nelson, Graham and Fields - the Quattro Formaggi arrived cold and the order took much longer than promised. Had to track down the courier ourselves, no updates on the app.",2022-02-20
1678,1678,349,19,30,1,en,Disappointed with Thomas-Williamson - the Vegan Chili arrived cold and the order took much longer than promised.,2023-07-08
1679,1679,52,20,95,1,en,Wrong items in the bag - we ordered BBQ Burger and got something else entirely. Refund requested.,2023-05-15
1680,1680,132,43,63,5,en,"Five stars. Arnold, Montgomery and Doyle nailed the Dish again, still hot and packed carefully. Delivery driver even called ahead, nice touch.",2023-02-07
1681,1681,155,46,43,1,en,Smith Group used to be reliable but the last few orders have been late and the Classic Cheeseburger portion has shrunk.,2024-05-01
1682,1682,139,44,67,3,en,"Delivery took about as long as the app estimated. Tiramisu tasted fine, would order again if nothing closer is open.",2022-01-26
1683,1683,338,10,46,2,en,Wrong items in the bag - we ordered Dish and got something else entirely. Refund requested.,2022-02-03
1684,1684,106,48,12,3,en,"The Dish from Williams LLC was fine, nothing special. Delivery was on time at least.",2024-10-06
1685,1685,56,18,81,2,en,"Hensley, Johnson and Adams used to be reliable but the last few orders have been late and the Penne Arrabbiata portion has shrunk. Had to track down the courier ourselves, no updates on the app.",2023-08-23
1686,1686,90,17,87,5,en,"Really happy with this order - Classic Cheeseburger was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2024-09-03
1687,1687,214,18,40,3,en,Average experience. Penne Arrabbiata was decent but a bit pricey for the portion size.,2022-02-15
1688,1688,176,40,16,5,en,"Five stars. Hawkins PLC nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2024-05-22
1689,1689,57,1,64,2,en,"Disappointed with Williams, Campos and Cummings - the Lasagna arrived cold and the order took much longer than promised.",2022-06-14
1690,1690,495,19,80,1,en,Thomas-Williamson used to be reliable but the last few orders have been late and the Vegan Chili portion has shrunk.,2023-12-30
1691,1691,148,5,38,4,en,"Five stars. Wallace, Ortiz and Murray nailed the Dish again, still hot and packed carefully. Courier was polite and on time.",2023-05-13
1692,1692,423,38,16,3,en,"Delivery took about as long as the app estimated. Dish tasted fine, would order again if nothing closer is open.",2023-06-22
1693,1693,181,43,1,1,en,"Disappointed with Arnold, Montgomery and Doyle - the Falafel Bowl arrived cold and the order took much longer than promised. Courier was rude when we asked about the delay.",2022-10-04
1694,1694,403,33,86,4,en,Really happy with this order - Double Beef Burger was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2022-06-19
1695,1695,139,10,94,5,en,Really happy with this order - Dish was fresh and the courier kept us updated the whole way. Courier was polite and on time.,2023-04-22
1696,1696,113,3,61,5,en,"Five stars. Garcia, Pena and Adams nailed the Cobb Salad again, still hot and packed carefully. Courier was polite and on time.",2022-10-02
1697,1697,205,7,34,4,en,Really happy with this order - Diavola was fresh and the courier kept us updated the whole way.,2023-10-20
1698,1698,224,44,42,3,en,"Whitaker-Paul got the order right this time, Tagliatelle al Ragù was okay, packaging could be better.",2022-06-03
1699,1699,70,27,71,3,en,"The Grilled Vegetable Skewers from Rodriguez-Murray was fine, nothing special. Delivery was on time at least.",2022-11-27
1700,1700,291,41,60,4,en,"The Dish from Peters, Golden and Ballard was excellent and the courier was friendly and quick. Will order again! Courier was polite and on time.",2022-07-22
1701,1701,71,34,57,4,en,Really happy with this order - Vegan Buddha Bowl was fresh and the courier kept us updated the whole way.,2022-12-11
1702,1702,182,28,60,2,en,Combs-Stone used to be reliable but the last few orders have been late and the Tagliatelle al Ragù portion has shrunk.,2024-11-21
1703,1703,468,36,4,5,en,Fast delivery and the Falafel Bowl arrived perfectly hot. Great job Sanders LLC!,2022-04-08
1704,1704,465,20,32,5,en,"Fast delivery and the Chocolate Brownie arrived perfectly hot. Great job Garza-Shea! Delivery driver even called ahead, nice touch.",2023-07-19
1705,1705,279,37,38,4,en,"Really happy with this order - Dish was fresh and the courier kept us updated the whole way. Delivery driver even called ahead, nice touch.",2024-04-08
1706,1706,207,43,1,2,en,"Arnold, Montgomery and Doyle used to be reliable but the last few orders have been late and the Ravioli Ricotta e Spinaci portion has shrunk.",2024-06-05
1707,1707,430,4,11,3,en,Average experience. Quattro Formaggi was decent but a bit pricey for the portion size.,2022-10-26
1708,1708,305,7,38,1,en,Wrong items in the bag - we ordered Double Beef Burger and got something else entirely. Refund requested. Courier was rude when we asked about the delay.,2023-06-12
1709,1709,63,48,75,5,en,"Five stars. Williams LLC nailed the Lentil Soup again, still hot and packed carefully.",2023-07-17
1710,1710,105,34,19,5,en,"Best Vegan Buddha Bowl in the area, hands down. Houston Inc never disappoints.",2024-03-24
1711,1711,115,44,82,4,en,"Best Tagliatelle al Ragù in the area, hands down. Whitaker-Paul never disappoints. Courier was polite and on time.",2022-11-28
1712,1712,480,1,63,2,en,"Disappointed with Williams, Campos and Cummings - the Dish arrived cold and the order took much longer than promised.",2024-01-25
1713,1713,1,10,78,2,en,Disappointed with Miles Group - the Fettuccine Alfredo arrived cold and the order took much longer than promised.,2023-07-24
1714,1714,54,31,4,3,en,"Johnson, Roberts and Smith got the order right this time, Napolitana was okay, packaging could be better.",2023-05-05
1715,1715,154,26,62,2,en,Lang PLC used to be reliable but the last few orders have been late and the Dish portion has shrunk.,2024-06-20
1716,1716,421,40,88,4,en,"Best Falafel Bowl in the area, hands down. Hawkins PLC never disappoints.",2024-07-30
1717,1717,75,41,3,3,en,"Peters, Golden and Ballard got the order right this time, Tofu Stir-Fry was okay, packaging could be better.",2022-06-08
1718,1718,262,48,90,4,en,"Best Tagliatelle al Ragù in the area, hands down. Williams LLC never disappoints.",2022-08-11
1719,1719,149,43,13,1,en,"Arnold, Montgomery and Doyle used to be reliable but the last few orders have been late and the Ravioli Ricotta e Spinaci portion has shrunk. Courier was rude when we asked about the delay.",2023-06-26
1720,1720,198,45,14,1,en,The Crème Brûlée from Tran Group was soggy by the time it got to us. Not ordering from here again.,2023-04-04
1721,1721,15,19,59,2,en,Order was late and the courier never called when they couldn't find our building. Vegan Chili was barely warm.,2023-09-12
1722,1722,156,3,83,2,en,"Garcia, Pena and Adams used to be reliable but the last few orders have been late and the Cobb Salad portion has shrunk.",2024-09-09
1723,1723,465,23,18,2,en,Wrong items in the bag - we ordered Tiramisu and got something else entirely. Refund requested.,2024-08-28
1724,1724,5,11,46,1,en,"Order was late and the courier never called when they couldn't find our building. Veggie Burger was barely warm. Had to track down the courier ourselves, no updates on the app.",2024-07-28
1725,1725,179,46,68,2,en,Disappointed with Smith Group - the Classic Cheeseburger arrived cold and the order took much longer than promised.,2023-07-20
1726,1726,78,23,84,2,en,"Disappointed with Ellis, Parks and Jimenez - the Bacon Burger arrived cold and the order took much longer than promised.",2023-01-07
1727,1727,402,49,85,3,en,"The Chocolate Brownie from Myers, Shelton and Garcia was fine, nothing special. Delivery was on time at least.",2024-10-10
1728,1728,248,25,61,1,en,Disappointed with Hill-Mckay - the Greek Salad arrived cold and the order took much longer than promised.,2023-12-27
1729,1729,270,17,17,3,en,"Delivery took about as long as the app estimated. Classic Cheeseburger tasted fine, would order again if nothing closer is open.",2022-12-23
1730,1730,317,26,9,4,en,Fast delivery and the Fettuccine Alfredo arrived perfectly hot. Great job Lang PLC!,2022-02-02
1731,1731,50,43,14,4,en,"Five stars. Arnold, Montgomery and Doyle nailed the Ravioli Ricotta e Spinaci again, still hot and packed carefully.",2024-10-20
1732,1732,390,15,99,4,en,Really happy with this order - Margherita was fresh and the courier kept us updated the whole way.,2022-04-27
1733,1733,457,25,97,1,en,Hill-Mckay used to be reliable but the last few orders have been late and the Greek Salad portion has shrunk.,2024-10-08
1734,1734,129,8,5,2,en,Bell-Jimenez used to be reliable but the last few orders have been late and the order portion has shrunk.,2023-04-30
1735,1735,324,2,23,3,en,"Jackson, Walters and Michael got the order right this time, Tagliatelle al Ragù was okay, packaging could be better.",2022-04-30
1736,1736,69,41,74,1,en,"Disappointed with Peters, Golden and Ballard - the Lasagna arrived cold and the order took much longer than promised.",2022-08-10
1737,1737,225,44,37,3,en,"Whitaker-Paul got the order right this time, Fettuccine Alfredo was okay, packaging could be better.",2022-08-09
